x1,x2
78.787,644.805
126.883,655.538
136.342,704.065
120.001,650.304
107.475,642.995
79.4849,631.683
158.781,735.309
175.881,623.044
158.906,724.103
210.001,666.28
188.113,707.701
164.01,649.858
146.858,630.718
144.639,621.982
103.639,633.887
169.224,721.011
164.221,661.334
157.936,718.816
156.728,657.777
110.657,751.425
161.768,630.156
117.551,626.694
135.665,707.939
90.0556,730.747
210.372,649.901
161.93,655.606
166.406,746.305
111.481,683.336
173.024,639.407
161.902,756.01
131.753,650.842
113.675,631.011
203.717,666.793
200.775,710.572
143.001,724.104
192.736,710.093
207.344,733.993
160.38,662.118
158.452,718.61
143.024,753.628
226.119,759.009
132.365,680.646
174.038,659.055
110.368,714.812
175.137,692.62
163.528,642.876
207.303,689.264
219.01,712.45
681.36,380.577
710.397,375.107
697.38,346.513
695.586,393.647
716.983,412.317
776.842,377.011
712.827,392.763
782.637,434.809
772.346,430.268
771.121,338.904
759.567,401.999
677.365,401.22
670.524,357.217
733.33,385.431
764.469,390.921
764.173,412.111
692.306,425.164
760.151,338.012
755.785,410.674
712.311,353.33
735.953,412.649
697.977,335.539
735.503,381.173
754.01,339.163
699.304,332.837
716.026,342.624
732.488,357.078
783.303,309.448
726.008,323.788
689.865,293.014
810.717,351.982
742.689,372.178
779.943,407.034
804.099,278.464
757.553,394.767
795.805,395.619
717.418,366.574
774.279,377.554
712.131,303.338
787.499,286.998
796.717,285.656
838.349,336.742
719.34,361.385
802.621,372.227
742.862,332.356
727.35,361.19
781.354,329.779
775.341,329.528
718.91,316.539
784.126,287.575
847.979,350.317
820.569,324.871
778.608,264.78
827.463,254.291
827.171,305.633
743.017,338.761
821.531,343.902
796.88,342.668
855.863,321.901
795.557,328.296
840.413,254.109
793.712,248.173
833.79,277.636
797.839,241.948
768.976,223.794
777.173,256.763
749.154,269.326
842.47,332.582
817.21,230.254
755.732,290.771
840.937,239.766
874.888,330.907
871.245,239.462
868.311,290.159
789.327,215.911
834.579,213.168
814.996,239.904
772.544,312.574
796.103,307.599
865.304,209.329
823.249,225.609
866.456,315.042
793.356,273.206
860.669,214.045
848.569,296.433
796.212,191.634
782.343,253.863
854.226,292.408
879.546,275.093
836.226,205.126
784.379,266.5
838.74,227.124
850.54,184.067
852.987,237.828
841.281,305.28
820.968,179.928
911.114,198.464
904.764,274.466
839.982,289.954
856.424,200.627
860.987,174.466
906.568,229.489
807.827,246.912
882.737,256.566
832.806,220.123
797.634,260.445
827.43,262.279
799.979,279.334
918.502,187.953
854.828,252.009
896.756,212.617
827.633,191.557
867.338,187.297
906.584,243.326
829.061,273.085
872.937,206.425
814.023,280.085
821.469,235.73
830.376,177.976
848.015,262.746
805.585,243.615
857.74,204.989
808.795,157.725
890.449,147.727
903.633,247.652
811.372,242.118
874.778,252.542
858.368,155.834
867.945,158.484
844.341,204.616
925.87,184.687
819.232,168.647
879.705,217.149
883.828,170.002
837.33,163.42
832.526,146.118
866.197,228.961
827.766,232.211
846.72,152.728
913.973,181.83
935.646,153.692
827.406,144.112
844.761,137.011
927.097,221.31
876.424,166.701
817.607,141.316
825.779,162.4
896.899,173.047
816.978,211.454
812.591,182.766
937.283,137.309
819.763,220.208
934.284,185.166
938.476,153.215
827.7,181.226
835.279,217.993
931.139,176.511
945.224,187.901
900.727,211.464
881.193,147.867
920.663,120.898
856.348,159.734
895.611,135.55
938.107,161.475
903.734,218.089
825.939,213
831.145,145.597
888.286,199.918
873.313,222.26
927.123,128.404
906.47,108.708
939.285,134.223
874.3,183.342
951.649,105.653
838.799,200.937
934.956,138.691
895.039,126.112
914.164,124.935
878.618,217.086
897.32,149.281
921.371,130.558
949.897,155.76
837.741,159.453
832.941,169.95
898.003,116.839
901.963,191.452
841.365,90.6337
958.682,167.061
936.648,179.725
954.835,163.649
955.39,96.6244
930.41,89.7181
893.363,156.44
860.487,89.9575
933.888,143.735
885.126,155.794
919.86,161.836
910.856,68.7031
917.003,87.5635
841.736,156.687
879.044,76.2424
971.045,174.176
961.193,133.095
966.03,164.746
879.969,169.209
845.389,182.584
904.924,173.64
848.733,97.7119
963.973,122.971
958.694,189.206
873.188,92.8549
862.168,48.869
920.108,161.699
959.825,112.705
935.812,67.2952
889.131,111.869
866.481,94.1574
893.039,84.2687
926.747,153.319
858.248,138.058
960.872,167.006
860.179,41.5809
946.897,140.026
918.854,99.5538
935.819,119.575
952.549,44.9366
924.417,125.58
928.905,143.158
846.269,60.7618
932.147,156.573
879.814,65.1289
873.066,136.294
969.283,75.963
945.72,56.1491
848.639,143.167
867.82,116.301
927.821,82.6583
903.499,51.1459
899.571,50.3019
895.221,79.4365
847.366,98.9362
952.206,130.254
867.509,121.879
918.576,162.862
899.906,94.5741
945.762,92.5209
978.326,70.8607
930.996,100.604
914.993,73.1005
878.976,144.882
858.594,95.6679
926.314,165.274
958.694,58.6248
877.941,53.5121
858.192,120.278
967.151,108.056
878.664,41.3956
892.557,167.863
893.844,122.502
915.889,73.9915
968.453,44.9926
867.854,99.7193
863.463,46.8916
923.116,84.9005
846.047,137.501
902.243,139.051
858.651,80.5505
870.654,155.314
874.732,167.013
887.315,141.555
